Type,stop_id,stop_name,stop_lat,stop_lon
Metropolitan Bus,2012,Springvale Library/Springvale Rd (Springvale),-37.956697425,145.151553171
Metropolitan Bus,20120,Camberwell Rd/Bowen St (Camberwell),-37.837534638,145.063625392
Metropolitan Bus,20121,Spencer Rd/Prospect Hill Rd (Canterbury),-37.829728397,145.071192084
Metropolitan Bus,20122,Logan St/Prospect Hill Rd (Canterbury),-37.830523150,145.077909150
Metropolitan Bus,20124,Surrey Hills Station/Union Rd (Surrey Hills),-37.824245167,145.097533813
Metropolitan Bus,2013,Killester College/Springvale Rd (Springvale),-37.958359662,145.151238330
Metropolitan Bus,20130,Swan St/Fosters Rd (Keilor Park),-37.723887554,144.852610416
Metropolitan Bus,20131,Keilor Ret Village/Old Calder Hwy (Keilor),-37.703187373,144.807566878
Metropolitan Bus,20132,Box Hill Senior Secondary College/Melrose St (Mont Albert North),-37.811005125,145.113685736
Metropolitan Bus,20134,Pilgrim Dr/Wattle Valley Dr (Hillside),-37.686220373,144.731944432
Metropolitan Bus,20136,James Ct/Wattle Valley Dr (Hillside),-37.686537421,144.734372765
Metropolitan Bus,20137,Sydenham-Hillside PS/Wattle Valley Dr (Hillside),-37.686597937,144.737523308
Metropolitan Bus,20141,Hopkins Ave/Barwon Ave (Keilor),-37.715229136,144.825192228
Metropolitan Bus,20142,Barwon Ave/Patterson Ave (Keilor),-37.717383041,144.823733876
Metropolitan Bus,20143,Loddon Ave/Patterson Ave (Keilor),-37.719806915,144.821768361
Metropolitan Bus,20145,Green Gully Rd/Patterson Ave (Keilor),-37.721632314,144.826922255
Metropolitan Bus,20146,Tambo Ct/Green Gully Rd (Keilor),-37.720091711,144.827432418
Metropolitan Bus,20147,Green Gully Rd/Patterson Ave (Keilor),-37.721630864,144.826355046
Metropolitan Bus,20149,Keilor City Hub/Old Calder Hwy (Keilor),-37.717178148,144.830705310
Metropolitan Bus,2015,Heatherton Rd/Springvale Rd (Springvale),-37.961387931,145.150684325
Metropolitan Bus,20150,Keilor SC/Old Calder Hwy (Keilor),-37.719145703,144.834788715
Metropolitan Bus,20151,Flora St/Old Calder Hwy (Keilor),-37.720461274,144.837234934
Metropolitan Bus,20153,Overton Lea Bvd/Melton Hwy (Sydenham),-37.694959062,144.767208911
Metropolitan Bus,20156,Brixton Rise/High St (Glen Iris),-37.860100788,145.062011941
Metropolitan Bus,20157,Dandenong Station/Foster St (Dandenong),-37.989880257,145.209886916
Metropolitan Bus,20159,Bulleen Heights School/Manningham Rd (Templestowe Lower),-37.772490573,145.105991042
Metropolitan Bus,2016,Glenwood Dr/Springvale Rd (Springvale South),-37.965114184,145.149816795
Metropolitan Bus,20161,Whitehall St/Hopkins St (Footscray),-37.800549952,144.905656102
Metropolitan Bus,20166,Rose St/Elgar Rd (Doncaster),-37.790090696,145.122859664
Metropolitan Bus,2017,Kilberry Ave/Springvale Rd (Springvale South),-37.968797356,145.149075470
Metropolitan Bus,20170,Mackie Rd/Wanda St (Mulgrave),-37.923497957,145.165957089
Metropolitan Bus,20171,Shaftsbury St/Wanda St (Mulgrave),-37.920385556,145.164589640
Metropolitan Bus,20172,Columbia Dr/Brandon Park Dr (Wheelers Hill),-37.918727587,145.181433052
Metropolitan Bus,20173,Mantova Dr/Brandon Park Dr (Wheelers Hill),-37.916918623,145.179259359
Metropolitan Bus,20174,Mantova Dr/Brandon Park Dr (Wheelers Hill),-37.916977986,145.179019006
Metropolitan Bus,20180,Milleara SC/Milleara Rd (Keilor East),-37.749013314,144.862087237
Metropolitan Bus,20181,Claredale Rd/Princes Hwy (Doveton),-38.000620242,145.228189236
Metropolitan Bus,20182,Lace St/Princes Hwy (Doveton),-38.001766488,145.237899087
Metropolitan Bus,20183,Olive Rd/Princes Hwy (Eumemmerring),-38.002715478,145.245916990
Metropolitan Bus,20184,Doveton Ave/Princes Hwy (Eumemmerring),-38.003188074,145.249812176
Metropolitan Bus,20185,Harmer Rd/Princes Hwy (Hallam),-38.004030308,145.256762340
Metropolitan Bus,20186,Decor Dr/Princes Hwy (Hallam),-38.004756554,145.262599252
Metropolitan Bus,20187,Hallam Senior Citizens/Princes Hwy (Hallam),-38.005150153,145.266063725
Metropolitan Bus,2019,Athol Road Primary School/Athol Rd (Springvale South),-37.971236090,145.150573822
Metropolitan Bus,20190,Donvale Terminus/Mitcham Rd (Donvale),-37.797554885,145.179843025
Metropolitan Bus,20192,Delaware Ct/Wilmington Ave (Hoppers Crossing),-37.865457547,144.671909720
Metropolitan Bus,20195,The Grange Primary Campus/Bethany Rd (Hoppers Crossing),-37.859900672,144.680279463
Metropolitan Bus,20198,Crana Ct/Evrah Dr (Hoppers Crossing),-37.860749031,144.699166058
Metropolitan Bus,202,Eden Ave/Greenwood Dr (Watsonia),-37.708549344,145.079215932
Metropolitan Bus,2020,Parker St/Athol Rd (Springvale South),-37.971650775,145.154024161
Metropolitan Bus,20203,MacKillop Catholic College/Russell St (Werribee),-37.908566629,144.665057922
Metropolitan Bus,20205,Billingham Rd/Tamar Dr (Deer Park),-37.759218126,144.764699023
Metropolitan Bus,2021,Mackay St/Athol Rd (Springvale South),-37.972099075,145.157325707
Metropolitan Bus,20217,Albert Pl/Morris Rd (Hoppers Crossing),-37.854816184,144.705453685
Metropolitan Bus,2022,Noble St/Athol Rd (Noble Park),-37.972535495,145.161026037
Metropolitan Bus,20228,Clarafield Cres/Sayers Rd (Hoppers Crossing),-37.847221031,144.676585908
Metropolitan Bus,20229,Sandleford Way/Sayers Rd (Hoppers Crossing),-37.846850898,144.673358805
Metropolitan Bus,2023,Jeffery Ave/Athol Rd (Noble Park),-37.972936072,145.164169478
Metropolitan Bus,20230,Abbotswood Dr/Tarneit Rd (Hoppers Crossing),-37.849289342,144.669077350
Metropolitan Bus,20235,Werribee Park Mansion/Main Dr (Werribee South),-37.927236824,144.671827774
Metropolitan Bus,20236,Werribee Zoo Bus Loop/Main Dr (Werribee South),-37.922826318,144.667530410
Metropolitan Bus,20237,Rivercoast Rd/Beach Rd (Werribee South),-37.971080609,144.686208632
Metropolitan Bus,2024,Corrigan Rd/Athol Rd (Noble Park),-37.973162133,145.165951179
Metropolitan Bus,20240,Diggers Rd/K Rd (Werribee South),-37.944555802,144.688247240
Metropolitan Bus,20248,Nepean Hwy/South Rd (Moorabbin),-37.933159609,145.035950837
Metropolitan Bus,2025,Simon Ave/Corrigan Rd (Noble Park),-37.975692269,145.166389128
Metropolitan Bus,20250,Hansworth St/Wanda St (Mulgrave),-37.929449550,145.166776292
Metropolitan Bus,20252,Albany Dr/Police Rd (Mulgrave),-37.935075730,145.172746732
Metropolitan Bus,20254,Ranfurlie Dr/Springvale Rd (Glen Waverley),-37.894628461,145.163364527
Metropolitan Bus,20259,Hampton Park SC/Fordholm Rd (Hampton Park),-38.035299610,145.264555376
Metropolitan Bus,2026,Wallarano Dr/Corrigan Rd (Noble Park),-37.978656846,145.165791630
Metropolitan Bus,20260,Irving Rd/Oakwood Ave (Dandenong North),-37.962374353,145.199149608
Metropolitan Bus,20263,Cameron Close Retirement Villa/Warrigal Rd (Burwood),-37.841005880,145.097444134
Metropolitan Bus,20264,North Rd/Warrigal Rd (Oakleigh South),-37.910136015,145.085234302
Metropolitan Bus,20265,Bossington St/Warrigal Rd (Oakleigh South),-37.916792790,145.083946892
Metropolitan Bus,20266,Old Dandenong Rd/Warrigal Rd (Oakleigh South),-37.930825781,145.081284329
Metropolitan Bus,20268,Mordialloc SC/Centre Way (Mordialloc),-38.007628390,145.086003494
Metropolitan Bus,20269,Wattle Park Primary School/Warrigal Rd (Camberwell),-37.843374853,145.096815047
Metropolitan Bus,20270,Hewitt St/Keys Rd (Cheltenham),-37.948027370,145.061388054
Metropolitan Bus,20271,Bernard St/Herald St (Cheltenham),-37.953927105,145.073274219
Metropolitan Bus,20272,Keys Rd/Herald St (Cheltenham),-37.949773856,145.073894855
Metropolitan Bus,20273,Kilpa Rd/Keys Rd (Moorabbin),-37.948993507,145.070819766
Metropolitan Bus,20274,Christensen St/Keys Rd (Cheltenham),-37.948737626,145.067309928
Metropolitan Bus,20275,City Pl/Sun Cres (Sunshine),-37.787812746,144.830775928
Metropolitan Bus,20276,Hewitt St/Keys Rd (Moorabbin),-37.947938782,145.062027675
Metropolitan Bus,20278,Carinya Bvd/Westwood Dr (Burnside),-37.751559635,144.751037778
Metropolitan Bus,20279,Friars Rd/Keys Rd (Cheltenham),-37.948357758,145.064486189
Metropolitan Bus,2028,Allawah Cl/Kingsclere Ave (Keysborough),-37.984084857,145.169448006
Metropolitan Bus,20280,Earlington Bvd/Westwood Dr (Burnside),-37.749435943,144.749308920
Metropolitan Bus,20282,Rockbank Middle Rd/Westwood Dr (Burnside),-37.747401287,144.748939317
Metropolitan Bus,20283,St Peter Chanel/Ballarat Rd (Deer Park),-37.768465368,144.768575426
Metropolitan Bus,20284,Brookside Recreation Reserve/Rockbank Middle Rd (Caroline Springs),-37.743465739,144.737778447
Metropolitan Bus,2029,Chesney St/Kingsclere Ave (Keysborough),-37.987252621,145.169745029
Metropolitan Bus,203,Kenmare St/Greenwood Dr (Watsonia),-37.708320659,145.077350166
Metropolitan Bus,2031,Bundeena Ave/Kingsclere Ave (Keysborough),-37.990706770,145.171651912
Metropolitan Bus,2033,Kingsclere Ave/Cheltenham Rd (Keysborough),-37.994639759,145.176542035
Metropolitan Bus,2034,Cabinda Dr/Cheltenham Rd (Keysborough),-37.995087102,145.179822002
Metropolitan Bus,2035,Cheltenham Rd/Chandler Rd (Keysborough),-37.993929878,145.181911751
Metropolitan Bus,2036,Parkmore Rd/Chandler Rd (Keysborough),-37.990929180,145.182509641
Metropolitan Bus,2037,Elmbank Dr/Chandler Rd (Keysborough),-37.989051005,145.182852049
Metropolitan Bus,20371,Bulleen Rd/Eastern Fwy (Balwyn North),-37.780972148,145.078251036
Metropolitan Bus,20375,Graduate Cres/Brandon Park Dr (Wheelers Hill),-37.909173220,145.163912855
Metropolitan Bus,20376,Mackellar Ave/Brandon Park Dr (Wheelers Hill),-37.911850984,145.166303244
Metropolitan Bus,20377,Drysdale Ct/Brandon Park Dr (Wheelers Hill),-37.913847053,145.168323954
Metropolitan Bus,20378,Tudawali Cres/Brandon Park Dr (Wheelers Hill),-37.916392965,145.170934051
Metropolitan Bus,20379,Ondine Dr/Brandon Park Dr (Wheelers Hill),-37.918191123,145.173562823
Metropolitan Bus,2038,Somerset Dr/Chandler Rd (Keysborough),-37.986903632,145.183269396
Metropolitan Bus,20380,Lum Rd/Brandon Park Dr (Wheelers Hill),-37.917011814,145.177129816
Metropolitan Bus,20381,Heatherton Rd/Menzies Ave (Dandenong North),-37.969075757,145.211325823
Metropolitan Bus,20382,De Villiers Dr/James St (Dandenong North),-37.971448126,145.210881184
Metropolitan Bus,20383,Charles St/James St (Dandenong),-37.973991135,145.210398216
Metropolitan Bus,20384,David St/James St (Dandenong North),-37.976570000,145.209902955
Metropolitan Bus,2039,Isaac Rd/Chandler Rd (Keysborough),-37.984226167,145.183790876
Metropolitan Bus,20390,Mt Alexander Rd/Ormond Rd (Ascot Vale),-37.772705229,144.928160446
Metropolitan Bus,20391,Ormond Park/Ormond Rd (Ascot Vale),-37.773371308,144.934272551
Metropolitan Bus,20392,Stranger St/Brunswick Rd (Brunswick),-37.777654523,144.964445355
Metropolitan Bus,20394,Head St/New St (Brighton),-37.891782659,144.995624689
Metropolitan Bus,20397,King Edward Ave/Sydney St (Albion),-37.782034425,144.822372410
Metropolitan Bus,204,Gresswell Park Dr/Greenwood Dr (Watsonia),-37.708082871,145.074928820
Metropolitan Bus,2040,Popes Rd/Chandler Rd (Noble Park),-37.982438244,145.184142374
Metropolitan Bus,20400,North Brighton Station/Bay St (Brighton),-37.905536591,145.003167526
Metropolitan Bus,20401,Shorts Rd/Lorensen Ave (Coburg North),-37.723537660,144.960754292
Metropolitan Bus,20409,Mountain Hwy/Stud Rd (Wantirna),-37.844834191,145.247698323
Metropolitan Bus,2041,Stackpoole St/Chandler Rd (Noble Park),-37.980461670,145.184532659
Metropolitan Bus,20410,Stranger St/Brunswick Rd (Brunswick),-37.777412285,144.963986493
Metropolitan Bus,20411,Nicholson St/Reid St (Fitzroy North),-37.785147545,144.976718940
Metropolitan Bus,2042,Yarraman Rd/Chandler Rd (Noble Park),-37.977918443,145.184993806
Metropolitan Bus,20429,Braybrook SC/Ashley St (Braybrook),-37.781657452,144.865279858
Metropolitan Bus,2043,Lynette Ct/Chandler Rd (Noble Park),-37.975680620,145.185390473
Metropolitan Bus,20436,Francis St/Malvern Rd (South Yarra),-37.847737973,145.000136484
Metropolitan Bus,20438,Magnolia Rd/Gardenvale Rd (Gardenvale),-37.898044553,145.009886433
Metropolitan Bus,20439,Begonia Rd/Gardenvale Rd (Gardenvale),-37.897760371,145.007471768
Metropolitan Bus,2044,Pamela St/Railway Pde (Noble Park),-37.974657000,145.187385209
Metropolitan Bus,20440,Braybrook SC/Ashley St (Braybrook),-37.781696359,144.865437699
Metropolitan Bus,20448,The Pines SC/Reynolds Rd (Doncaster East),-37.762851690,145.167786896
Metropolitan Bus,2045,Liege Ave/Railway Pde (Noble Park),-37.976084338,145.189365201
Metropolitan Bus,20450,The Pines SC/Reynolds Rd (Doncaster East),-37.762840907,145.168252592
Metropolitan Bus,20458,Flinders Lane/Queen St (Melbourne City),-37.818093248,144.962005812
Metropolitan Bus,20459,Flinders Lane/Queen St (Melbourne City),-37.817684571,144.961823932
Metropolitan Bus,2046,Yarraman Railway Station/Railway Pde (Noble Park),-37.978562577,145.192879239
Metropolitan Bus,20460,Collins St/Queen St (Melbourne City),-37.816648088,144.961295810
Metropolitan Bus,20461,Little Collins St/Queen St (Melbourne City),-37.816176161,144.961104318
Metropolitan Bus,20462,Bourke St/Queen St (Melbourne City),-37.815267943,144.960697641
Metropolitan Bus,20463,Bourke St/Queen St (Melbourne City),-37.814632308,144.960419786
Metropolitan Bus,20464,Bourke St/Queen St (Melbourne City),-37.814468404,144.960322061
Metropolitan Bus,20465,Lonsdale St/Queen St (Melbourne City),-37.813369453,144.959829778
Metropolitan Bus,20466,La Trobe St/Queen St (Melbourne City),-37.811698111,144.959069293
Metropolitan Bus,20468,Queen Victoria Market/Franklin St (Melbourne City),-37.809494327,144.956188066
Metropolitan Bus,20469,Queen Victoria Market/Peel St (Melbourne City),-37.809375595,144.955577970
Metropolitan Bus,2047,Dallimore Ct/Railway Pde (Noble Park),-37.980332397,145.195454478
Metropolitan Bus,20470,William St/A'Beckett St (Melbourne City),-37.810488102,144.956331046
Metropolitan Bus,20471,La Trobe St/Queen St (Melbourne City),-37.810603879,144.958849530
Metropolitan Bus,20472,Lonsdale St/Queen St (Melbourne City),-37.812556027,144.959693142
Metropolitan Bus,20473,Little Bourke St/Queen St (Melbourne City),-37.813792057,144.960295239
Metropolitan Bus,20474,Bourke St/Queen St (Melbourne City),-37.814627824,144.960681178
Metropolitan Bus,20475,Little Collins St/Queen St (Melbourne City),-37.815681734,144.961174720
Metropolitan Bus,20477,Casino/Southbank/Queens Bridge St (Southbank),-37.822089772,144.961214237
Metropolitan Bus,2048,Belfort St/Railway Pde (Dandenong),-37.982424959,145.198511533
Metropolitan Bus,20480,Kavanagh St/Southbank Bvd (Southbank),-37.823096891,144.965776297
Metropolitan Bus,20487,Victorian College of the Arts/Southbank Bvd (Southbank),-37.823707303,144.968247579
Metropolitan Bus,20488,City Rd/Southbank Bvd (Southbank),-37.823193226,144.965614599
Metropolitan Bus,20489,Casino/Southbank/Queens Bridge St (Southbank),-37.821694034,144.961259209
Metropolitan Bus,205,Lea Cres/Greenwood Dr (Bundoora),-37.707785235,145.072157396
Metropolitan Bus,2051,Mt Cooper Dr/Plenty Rd (Bundoora),-37.702957953,145.056436837
Metropolitan Bus,2052,Grimshaw St/Plenty Rd (Bundoora),-37.700566564,145.057883050
Metropolitan Bus,2053,Elwood St/New St (Brighton),-37.900064741,144.994058029
Metropolitan Bus,2054,North Rd/New St (Brighton),-37.897720367,144.994508340
Metropolitan Bus,2056,Martin St/New St (Brighton),-37.896579511,144.994721261
Metropolitan Bus,20574,Bentleigh Station/Centre Rd (Bentleigh),-37.918205118,145.037327025
Metropolitan Bus,20575,Bent St/Centre Rd (Bentleigh),-37.918276708,145.037837024
Metropolitan Bus,20577,McKinnon Station/McKinnon Rd (Mckinnon),-37.910996276,145.038439959
Metropolitan Bus,20578,McKinnon Station/McKinnon Rd (Mckinnon),-37.911121247,145.038368393
Metropolitan Bus,20583,Caulfield Station/Sir John Monash Dr (Caulfield East),-37.876942424,145.042322453
Metropolitan Bus,20587,Toorak Railway Station/Clendon Rd (Armadale),-37.850618559,145.015390218
Metropolitan Bus,206,Bendoran Cres/Greenwood Dr (Bundoora),-37.707005920,145.069693420
Metropolitan Bus,20641,Francesca Dr/Plenty Rd (Mernda),-37.609559345,145.094170143
Metropolitan Bus,20645,Campaspe Cres/Patterson Ave (Keilor),-37.721259113,144.823302769
Metropolitan Bus,20646,Tunstall Rd/Doncaster Rd (Doncaster East),-37.790015280,145.170761459
Metropolitan Bus,20649,Saturn St/Kooyong Rd (Caulfield South),-37.896644468,145.012892295
Metropolitan Bus,20650,Clarence St/Kooyong Rd (Elsternwick),-37.892889643,145.013607336
Metropolitan Bus,20651,Trevelyan St/Kooyong Rd (Elsternwick),-37.890481927,145.014047304
Metropolitan Bus,20652,Buxton St/Kooyong Rd (Elsternwick),-37.888937024,145.014350351
Metropolitan Bus,20653,Burreel Ave/Kooyong Rd (Elsternwick),-37.887158496,145.014693772
Metropolitan Bus,20654,Murray St/Kooyong Rd (Elsternwick),-37.884804818,145.015132212
Metropolitan Bus,20655,Prentice St/Kooyong Rd (Elsternwick),-37.883726967,145.015343077
Metropolitan Bus,20656,International Diabetes Institute/Kooyong Rd (Elsternwick),-37.882002287,145.015673629
Metropolitan Bus,20658,Glen Eira Rd/Kooyong Rd (Elsternwick),-37.879505629,145.016184053
Metropolitan Bus,20659,Yanakie Cres/Kooyong Rd (Caulfield North),-37.877116483,145.016657448
Metropolitan Bus,2066,Roycroft Ave/Betula Ave (Mill Park),-37.668612092,145.060212890
Metropolitan Bus,20660,Eyre Rd/Kooyong Rd (Caulfield North),-37.875688284,145.016934506
Metropolitan Bus,20661,Airdrie Rd/Kooyong Rd (Caulfield North),-37.874268900,145.017199946
Metropolitan Bus,20662,Millennium Park Dr/Plenty Rd (Whittlesea),-37.517629955,145.114116841
Metropolitan Bus,20664,Bethany Ct/Plenty Rd (South Morang),-37.647044347,145.092702360
Metropolitan Bus,20665,Gingles Rd/Humevale Rd (Humevale),-37.497469065,145.176656717
Metropolitan Bus,20667,Balaclava Rd/Kooyong Rd (Caulfield North),-37.872059901,145.017668439
Metropolitan Bus,20668,Watsonia Railway Station/Greensborough Hwy (Watsonia),-37.710900633,145.084146518
Metropolitan Bus,20669,Inkerman Rd/Kooyong Rd (Caulfield North),-37.869094826,145.018191264
Metropolitan Bus,20670,Wanda Rd/Kooyong Rd (Caulfield North),-37.866831199,145.018627047
Metropolitan Bus,20672,Dandenong Rd/Kooyong Rd (Caulfield North),-37.863399435,145.019264588
Metropolitan Bus,20673,Wattletree Rd/Kooyong Rd (Armadale),-37.861647328,145.019572937
Metropolitan Bus,20674,St James Rd/Kooyong Rd (Armadale),-37.859364911,145.019963660
Metropolitan Bus,20675,Armadale Station/Kooyong Rd (Armadale),-37.857244631,145.020350019
Metropolitan Bus,20676,High St/Kooyong Rd (Armadale),-37.855770611,145.020582675
Metropolitan Bus,20677,Munro St/Kooyong Rd (Armadale),-37.853757082,145.020886579
Metropolitan Bus,20678,Kooyong Rd/Rose St (Armadale),-37.851577210,145.020944874
Metropolitan Bus,20679,Densham Rd/Rose St (Armadale),-37.851188855,145.018216235
Metropolitan Bus,2068,Mill Park Stables Shopping Centre/Redleap Ave (Mill Park),-37.667499211,145.063234887
Metropolitan Bus,20680,Toorak Railway Station/Clendon Rd (Armadale),-37.850526758,145.015290393
